Sigla da Unidade da Federação;Código do Município;Nome do Município;PIB;PIB PER CAPITA;Ano
SP;3516606;Gália;143.174.887,00;21.643,97;2018
SP;3516705;Garça;1.192.415.745,00;26.874,37;2018
SP;3516804;Gastão Vidigal;76.518.946,00;16.095,70;2018
SP;3516853;Gavião Peixoto;887.102.113,00;186.287,72;2018
SP;3516903;General Salgado;248.503.178,00;22.848,77;2018
SP;3517000;Getulina;185.155.151,00;16.284,53;2018
SP;3517109;Glicério;101.505.734,00;21.142,62;2018
SP;3517208;Guaiçara;196.222.395,00;16.298,89;2018
SP;3517307;Guaimbê;75.599.799,00;13.163,82;2018
SP;3517406;Guaíra;3.249.524.055,00;80.169,84;2018
SP;3517505;Guapiaçu;549.431.474,00;26.008,59;2018
SP;3517604;Guapiara;326.393.673,00;18.874,32;2018
SP;3517703;Guará;439.580.671,00;20.804,61;2018
SP;3517802;Guaraçaí;273.862.210,00;32.770,40;2018
SP;3517901;Guaraci;329.127.002,00;29.683,17;2018
SP;3518008;Guarani d'Oeste;35.546.471,00;17.755,48;2018
SP;3518107;Guarantã;174.176.163,00;26.176,16;2018
SP;3518206;Guararapes;909.954.305,00;27.764,52;2018
SP;3518305;Guararema;1.413.582.278,00;47.997,77;2018
SP;3518404;Guaratinguetá;5.672.184.125,00;46.849,29;2018
SP;3518503;Guareí;222.781.799,00;12.279,22;2018
SP;3518602;Guariba;899.806.498,00;22.657,16;2018
SP;3518701;Guarujá;8.599.008.831,00;27.031,81;2018
SP;3518800;Guarulhos;61.325.724.489,00;44.897,70;2018
SP;3518859;Guatapará;212.860.234,00;28.000,56;2018
SP;3518909;Guzolândia;65.820.615,00;12.594,84;2018
SP;3519006;Herculândia;313.971.997,00;33.182,41;2018
SP;3519055;Holambra;970.052.535,00;66.537,66;2018
SP;3519071;Hortolândia;13.116.393.020,00;57.691,75;2018
SP;3519105;Iacanga;427.955.460,00;37.023,57;2018
SP;3519204;Iacri;191.441.420,00;30.157,75;2018
SP;3519253;Iaras;152.535.578,00;17.031,66;2018
SP;3519303;Ibaté;849.194.412,00;24.454,14;2018
SP;3519402;Ibirá;251.106.339,00;20.475,08;2018
SP;3519501;Ibirarema;183.537.298,00;23.951,10;2018
SP;3519600;Ibitinga;1.523.757.346,00;25.630,47;2018
SP;3519709;Ibiúna;1.701.924.431,00;21.746,50;2018
SP;3519808;Icém;173.790.660,00;21.243,20;2018
SP;3519907;Iepê;247.259.166,00;30.435,64;2018
SP;3520004;Igaraçu do Tietê;303.425.157,00;12.335,36;2018
SP;3520103;Igarapava;1.179.673.378,00;39.002,62;2018
SP;3520202;Igaratá;180.642.393,00;19.049,08;2018
SP;3520301;Iguape;1.169.819.794,00;38.078,83;2018
SP;3520400;Ilhabela;14.401.224.599,00;419.457,22;2018
SP;3520426;Ilha Comprida;1.339.968.201,00;122.204,12;2018
SP;3520442;Ilha Solteira;625.342.869,00;23.525,05;2018
SP;3520509;Indaiatuba;15.596.305.246,00;63.166,46;2018
SP;3520608;Indiana;64.130.056,00;13.109,17;2018
SP;3520707;Indiaporã;95.550.000,00;24.449,85;2018
SP;3520806;Inúbia Paulista;138.261.530,00;34.888,10;2018
SP;3520905;Ipaussu;373.010.794,00;25.086,47;2018
SP;3521002;Iperó;648.432.512,00;17.873,00;2018
SP;3521101;Ipeúna;696.293.270,00;94.080,97;2018
SP;3521150;Ipiguá;107.465.845,00;20.253,65;2018
SP;3521200;Iporanga;51.274.450,00;12.098,74;2018
SP;3521309;Ipuã;358.852.955,00;22.139,12;2018
SP;3521408;Iracemápolis;1.990.597.155,00;83.477,19;2018
SP;3521507;Irapuã;156.745.815,00;19.748,75;2018
SP;3521606;Irapuru;88.061.031,00;10.659,85;2018
SP;3521705;Itaberá;521.461.620,00;29.569,70;2018
SP;3521804;Itaí;601.067.753,00;22.376,97;2018
SP;3521903;Itajobi;1.599.308.911,00;105.038,02;2018
SP;3522000;Itaju;87.323.591,00;23.089,26;2018
SP;3522109;Itanhaém;1.885.630.928,00;18.763,24;2018
SP;3522158;Itaoca;41.298.592,00;12.416,89;2018
SP;3522208;Itapecerica da Serra;3.660.938.180,00;21.079,61;2018
SP;3522307;Itapetininga;4.754.148.451,00;29.304,81;2018
SP;3522406;Itapeva;2.521.974.410,00;26.860,38;2018
SP;3522505;Itapevi;12.172.060.618,00;51.939,22;2018
SP;3522604;Itapira;3.905.552.187,00;52.565,34;2018
SP;3522653;Itapirapuã Paulista;42.107.833,00;9.994,74;2018
SP;3522703;Itápolis;1.308.752.490,00;30.504,92;2018
SP;3522802;Itaporanga;321.102.424,00;21.229,91;2018
SP;3522901;Itapuí;665.412.031,00;48.103,23;2018
SP;3523008;Itapura;91.507.933,00;18.828,79;2018
SP;3523107;Itaquaquecetuba;7.212.559.667,00;19.678,54;2018
SP;3523206;Itararé;878.884.051,00;17.452,03;2018
SP;3523305;Itariri;276.174.161,00;15.990,63;2018
SP;3523404;Itatiba;6.051.183.935,00;50.811,86;2018
SP;3523503;Itatinga;410.393.007,00;20.051,45;2018
SP;3523602;Itirapina;411.186.765,00;22.943,13;2018
SP;3523701;Itirapuã;98.573.832,00;15.275,66;2018
SP;3523800;Itobi;124.806.669,00;15.939,55;2018
SP;3523909;Itu;7.831.498.159,00;45.461,13;2018
SP;3524006;Itupeva;6.690.186.471,00;112.159,24;2018
SP;3524105;Ituverava;1.524.621.960,00;36.651,33;2018
SP;3524204;Jaborandi;137.848.775,00;19.946,28;2018
SP;3524303;Jaboticabal;2.906.847.193,00;37.818,06;2018
SP;3524402;Jacareí;12.705.392.677,00;54.796,98;2018
SP;3524501;Jaci;393.180.487,00;56.703,27;2018
SP;3524600;Jacupiranga;530.424.349,00;29.728,97;2018
SP;3524709;Jaguariúna;11.529.843.917,00;205.080,73;2018
SP;3524808;Jales;1.546.576.083,00;31.555,69;2018
SP;3524907;Jambeiro;238.349.676,00;36.754,00;2018
SP;3525003;Jandira;4.014.711.340,00;32.512,79;2018
SP;3525102;Jardinópolis;1.096.985.436,00;25.060,21;2018
SP;3525201;Jarinu;2.510.282.584,00;85.221,43;2018
SP;3525300;Jaú;4.733.100.115,00;31.855,35;2018
SP;3525409;Jeriquara;82.385.841,00;26.005,63;2018
SP;3525508;Joanópolis;213.005.219,00;16.262,42;2018
SP;3525607;João Ramalho;120.874.491,00;26.890,88;2018
SP;3525706;José Bonifácio;1.320.742.124,00;36.031,70;2018
SP;3525805;Júlio Mesquita;51.126.856,00;10.759,02;2018
SP;3525854;Jumirim;131.511.333,00;39.671,59;2018
SP;3525904;Jundiaí;43.632.890.536,00;105.187,65;2018
SP;3526001;Junqueirópolis;576.140.896,00;28.071,57;2018
SP;3526100;Juquiá;328.898.903,00;17.394,70;2018
SP;3526209;Juquitiba;513.903.681,00;16.452,82;2018
SP;3526308;Lagoinha;56.590.740,00;11.542,06;2018
SP;3526407;Laranjal Paulista;1.112.580.072,00;39.397,31;2018
SP;3526506;Lavínia;157.514.934,00;13.500,89;2018
SP;3526605;Lavrinhas;109.956.525,00;15.256,91;2018
SP;3526704;Leme;3.207.602.094,00;31.320,57;2018
SP;3526803;Lençóis Paulista;2.639.062.006,00;38.890,38;2018
SP;3526902;Limeira;13.192.024.796,00;43.440,26;2018
SP;3527009;Lindóia;182.324.628,00;23.184,72;2018
SP;3527108;Lins;3.785.365.526,00;48.837,12;2018
SP;3527207;Lorena;2.826.717.961,00;32.021,36;2018
SP;3527256;Lourdes;40.048.021,00;17.580,34;2018
SP;3527306;Louveira;10.963.451.719,00;229.610,70;2018
SP;3527405;Lucélia;441.170.215,00;20.420,77;2018
SP;3527504;Lucianópolis;57.005.505,00;23.901,68;2018
SP;3527603;Luís Antônio;1.509.302.472,00;103.433,56;2018
SP;3527702;Luiziânia;71.746.751,00;12.536,56;2018
SP;3527801;Lupércio;77.357.898,00;16.923,63;2018
SP;3527900;Lutécia;85.264.829,00;32.018,34;2018
SP;3528007;Macatuba;628.367.719,00;36.723,03;2018
SP;3528106;Macaubal;154.750.162,00;19.121,48;2018
SP;3528205;Macedônia;78.572.324,00;21.212,83;2018
SP;3528304;Magda;93.560.322,00;29.834,29;2018
SP;3528403;Mairinque;1.896.800.509,00;40.484,94;2018
SP;3528502;Mairiporã;1.748.553.221,00;17.774,55;2018
SP;3528601;Manduri;228.638.566,00;23.378,18;2018
SP;3528700;Marabá Paulista;101.579.467,00;17.644,51;2018
SP;3528809;Maracaí;412.434.253,00;29.529,19;2018
SP;3528858;Marapoama;179.408.974,00;59.882,84;2018
SP;3528908;Mariápolis;56.776.411,00;13.926,03;2018
SP;3529005;Marília;8.082.305.727,00;34.083,86;2018
SP;3529104;Marinópolis;34.731.111,00;16.405,82;2018
SP;3529203;Martinópolis;496.100.113,00;18.871,02;2018
SP;3529302;Matão;4.153.988.556,00;50.228,39;2018
SP;3529401;Mauá;15.287.482.918,00;32.655,23;2018
SP;3529500;Mendonça;233.512.548,00;43.139,21;2018
SP;3529609;Meridiano;241.156.630,00;62.670,64;2018
SP;3529658;Mesópolis;58.798.323,00;30.784,46;2018
SP;3529708;Miguelópolis;1.015.273.302,00;45.954,52;2018
SP;3529807;Mineiros do Tietê;172.288.025,00;13.408,67;2018
SP;3529906;Miracatu;392.533.716,00;19.706,50;2018
SP;3530003;Mira Estrela;66.424.752,00;21.664,95;2018
SP;3530102;Mirandópolis;653.982.059,00;22.230,68;2018
SP;3530201;Mirante do Paranapanema;345.876.149,00;19.027,18;2018
SP;3530300;Mirassol;1.810.222.969,00;30.509,55;2018
SP;3530409;Mirassolândia;128.573.719,00;26.663,98;2018
SP;3530508;Mococa;2.120.615.228,00;30.828,27;2018
SP;3530607;Mogi das Cruzes;15.386.499.313,00;34.908,31;2018
SP;3530706;Mogi Guaçu;5.873.500.065,00;38.971,42;2018
SP;3530805;Mogi Mirim;4.601.570.641,00;49.631,35;2018
SP;3530904;Mombuca;100.110.215,00;28.783,85;2018
SP;3531001;Monções;59.748.051,00;26.531,11;2018
SP;3531100;Mongaguá;1.035.580.556,00;18.581,77;2018
SP;3531209;Monte Alegre do Sul;178.327.607,00;22.391,71;2018
SP;3531308;Monte Alto;1.802.819.840,00;35.901,30;2018
SP;3531407;Monte Aprazível;659.133.814,00;26.584,41;2018
SP;3531506;Monte Azul Paulista;534.034.036,00;28.033,28;2018
SP;3531605;Monte Castelo;102.928.284,00;24.706,74;2018
SP;3531704;Monteiro Lobato;65.312.335,00;14.173,68;2018
SP;3531803;Monte Mor;3.485.429.862,00;59.311,32;2018
SP;3531902;Morro Agudo;1.176.286.902,00;36.037,10;2018
SP;3532009;Morungaba;455.896.192,00;33.875,48;2018
SP;3532058;Motuca;81.591.491,00;17.286,33;2018
SP;3532108;Murutinga do Sul;65.309.094,00;14.623,62;2018
SP;3532157;Nantes;119.444.626,00;38.493,27;2018
SP;3532207;Narandiba;185.941.535,00;38.665,32;2018
SP;3532306;Natividade da Serra;72.475.701,00;10.848,03;2018
SP;3532405;Nazaré Paulista;342.174.806,00;18.651,19;2018
SP;3532504;Neves Paulista;212.414.118,00;23.770,60;2018
SP;3532603;Nhandeara;324.396.865,00;28.388,63;2018
SP;3532702;Nipoã;93.953.481,00;18.328,81;2018
SP;3532801;Nova Aliança;173.291.567,00;25.206,05;2018
SP;3532827;Nova Campina;110.154.381,00;11.418,51;2018
SP;3532843;Nova Canaã Paulista;39.531.339,00;20.686,21;2018
SP;3532868;Nova Castilho;40.619.509,00;32.366,14;2018
SP;3532900;Nova Europa;280.666.463,00;25.485,01;2018
SP;3533007;Nova Granada;434.208.286,00;20.378,67;2018
SP;3533106;Nova Guataporanga;31.233.787,00;13.532,84;2018
SP;3533205;Nova Independência;141.263.922,00;36.380,10;2018
SP;3533254;Novais;58.244.996,00;10.196,95;2018
SP;3533304;Nova Luzitânia;49.833.721,00;12.332,03;2018
SP;3533403;Nova Odessa;3.540.518.936,00;59.633,81;2018
SP;3533502;Novo Horizonte;1.094.926.566,00;26.915,60;2018
SP;3533601;Nuporanga;520.862.021,00;70.520,18;2018
SP;3533700;Ocauçu;115.923.502,00;27.040,70;2018
SP;3533809;Óleo;83.150.527,00;32.970,07;2018
SP;3533908;Olímpia;2.034.078.141,00;37.387,02;2018
SP;3534005;Onda Verde;165.638.115,00;38.174,26;2018
SP;3534104;Oriente;99.538.278,00;15.344,27;2018
SP;3534203;Orindiúva;404.173.432,00;58.280,24;2018
SP;3534302;Orlândia;1.834.997.247,00;42.003,28;2018
SP;3534401;Osasco;76.609.046.345,00;109.936,21;2018
SP;3534500;Oscar Bressane;90.810.610,00;34.900,31;2018
SP;3534609;Osvaldo Cruz;849.328.953,00;25.930,54;2018
SP;3534708;Ourinhos;3.069.407.069,00;27.232,54;2018
SP;3534757;Ouroeste;421.588.730,00;41.425,64;2018
SP;3534807;Ouro Verde;112.329.212,00;13.210,54;2018
SP;3534906;Pacaembu;304.395.071,00;21.542,47;2018
SP;3535002;Palestina;305.218.278,00;23.871,29;2018
SP;3535101;Palmares Paulista;122.434.255,00;9.376,19;2018
SP;3535200;Palmeira d'Oeste;187.609.363,00;20.086,66;2018
SP;3535309;Palmital;685.806.513,00;30.936,78;2018
SP;3535408;Panorama;264.017.659,00;16.827,13;2018
SP;3535507;Paraguaçu Paulista;1.536.032.596,00;33.792,38;2018
SP;3535606;Paraibuna;278.815.295,00;15.336,37;2018
SP;3535705;Paraíso;221.722.347,00;34.584,67;2018
SP;3535804;Paranapanema;623.747.454,00;31.198,29;2018
SP;3535903;Paranapuã;111.618.978,00;27.485,59;2018
SP;3536000;Parapuã;352.665.670,00;32.118,91;2018
SP;3536109;Pardinho;301.811.348,00;47.454,61;2018
SP;3536208;Pariquera-Açu;507.383.672,00;25.926,61;2018
SP;3536257;Parisi;66.841.600,00;31.045,80;2018
SP;3536307;Patrocínio Paulista;883.248.565,00;60.792,11;2018
SP;3536406;Paulicéia;150.610.292,00;20.705,29;2018
SP;3536505;Paulínia;32.690.878.463,00;306.163,17;2018
SP;3536570;Paulistânia;41.093.467,00;22.430,93;2018
SP;3536604;Paulo de Faria;268.887.315,00;30.110,56;2018
SP;3536703;Pederneiras;2.193.730.228,00;47.430,98;2018
SP;3536802;Pedra Bela;83.726.428,00;13.782,13;2018
SP;3536901;Pedranópolis;64.385.478,00;25.672,04;2018
SP;3537008;Pedregulho;874.136.889,00;52.418,86;2018
SP;3537107;Pedreira;1.253.721.160,00;26.471,59;2018
SP;3537156;Pedrinhas Paulista;136.865.673,00;44.364,89;2018
SP;3537206;Pedro de Toledo;143.730.396,00;12.787,40;2018
SP;3537305;Penápolis;1.664.176.583,00;26.395,81;2018
SP;3537404;Pereira Barreto;758.340.537,00;29.553,41;2018
SP;3537503;Pereiras;205.054.676,00;23.954,99;2018
SP;3537602;Peruíbe;1.522.403.728,00;22.538,10;2018
SP;3537701;Piacatu;91.781.348,00;15.498,37;2018
SP;3537800;Piedade;1.208.662.608,00;21.916,31;2018
SP;3537909;Pilar do Sul;676.867.026,00;23.370,06;2018
SP;3538006;Pindamonhangaba;8.616.941.936,00;51.761,18;2018
SP;3538105;Pindorama;372.673.120,00;22.081,72;2018
SP;3538204;Pinhalzinho;262.499.356,00;17.475,49;2018
SP;3538303;Piquerobi;55.604.562,00;15.089,43;2018
SP;3538501;Piquete;164.538.949,00;11.973,44;2018
SP;3538600;Piracaia;476.055.049,00;17.540,72;2018
SP;3538709;Piracicaba;26.421.071.960,00;65.896,34;2018
SP;3538808;Piraju;741.638.837,00;24.936,58;2018
SP;3538907;Pirajuí;472.402.696,00;18.702,35;2018
SP;3539004;Pirangi;332.787.385,00;29.289,51;2018
SP;3539103;Pirapora do Bom Jesus;457.428.742,00;24.587,66;2018
SP;3539202;Pirapozinho;950.942.899,00;34.839,45;2018
SP;3539301;Pirassununga;2.791.616.994,00;36.765,67;2018
SP;3539400;Piratininga;235.384.520,00;17.432,02;2018
SP;3539509;Pitangueiras;1.064.537.373,00;27.053,73;2018
SP;3539608;Planalto;155.859.255,00;30.164,36;2018
SP;3539707;Platina;94.367.663,00;26.801,38;2018
SP;3539806;Poá;4.660.371.284,00;39.992,89;2018
SP;3539905;Poloni;132.003.482,00;21.985,92;2018
SP;3540002;Pompéia;1.244.454.986,00;56.951,86;2018
SP;3540101;Pongaí;81.246.319,00;23.673,17;2018
SP;3540200;Pontal;1.165.982.761,00;23.772,76;2018
SP;3540259;Pontalinda;77.905.477,00;17.009,93;2018
SP;3540309;Pontes Gestal;156.073.341,00;60.563,97;2018
SP;3540408;Populina;96.206.179,00;22.982,84;2018
SP;3540507;Porangaba;176.281.619,00;18.026,55;2018
SP;3540606;Porto Feliz;2.599.839.472,00;49.253,38;2018
SP;3540705;Porto Ferreira;2.051.153.362,00;36.767,59;2018
SP;3540754;Potim;217.418.055,00;9.005,43;2018
SP;3540804;Potirendaba;515.159.488,00;29.949,39;2018
SP;3540853;Pracinha;32.788.467,00;8.256,98;2018
SP;3540903;Pradópolis;865.026.405,00;40.977,09;2018
SP;3541000;Praia Grande;7.041.818.488,00;22.064,57;2018
SP;3541059;Pratânia;131.212.913,00;25.213,86;2018
SP;3541109;Presidente Alves;73.374.047,00;17.861,26;2018
SP;3541208;Presidente Bernardes;270.320.300,00;20.494,34;2018
SP;3541307;Presidente Epitácio;852.134.748,00;19.364,06;2018
SP;3541406;Presidente Prudente;7.994.539.210,00;35.207,07;2018
SP;3541505;Presidente Venceslau;716.510.505,00;18.163,42;2018
SP;3541604;Promissão;1.626.226.279,00;40.628,23;2018
SP;3541653;Quadra;99.055.593,00;26.393,71;2018
SP;3541703;Quatá;460.246.491,00;32.860,67;2018
SP;3541802;Queiroz;325.972.984,00;97.276,33;2018
SP;3541901;Queluz;336.306.625,00;25.423,85;2018
SP;3542008;Quintana;172.981.356,00;26.261,02;2018
SP;3542107;Rafard;322.053.995,00;35.586,08;2018
SP;3542206;Rancharia;1.105.058.948,00;37.222,41;2018
SP;3542305;Redenção da Serra;53.183.153,00;13.767,32;2018
SP;3542404;Regente Feijó;710.647.430,00;35.313,43;2018
SP;3542503;Reginópolis;145.013.115,00;15.428,57;2018
SP;3542602;Registro;1.966.592.562,00;34.962,27;2018
SP;3542701;Restinga;166.037.137,00;22.126,48;2018
SP;3542800;Ribeira;48.124.645,00;14.361,28;2018
SP;3542909;Ribeirão Bonito;256.182.281,00;19.500,82;2018
SP;3543006;Ribeirão Branco;299.912.133,00;17.976,03;2018
SP;3543105;Ribeirão Corrente;110.251.972,00;23.548,05;2018
SP;3543204;Ribeirão do Sul;151.669.645,00;33.392,70;2018
SP;3543238;Ribeirão dos Índios;35.699.044,00;16.030,11;2018
SP;3543253;Ribeirão Grande;266.723.952,00;34.793,11;2018
SP;3543303;Ribeirão Pires;3.042.929.845,00;24.818,57;2018
SP;3543402;Ribeirão Preto;34.327.543.843,00;49.425,29;2018
SP;3543501;Riversul;69.244.685,00;12.349,69;2018
SP;3543600;Rifaina;120.313.571,00;33.254,17;2018
SP;3543709;Rincão;196.051.529,00;18.176,48;2018
SP;3543808;Rinópolis;254.726.235,00;25.464,98;2018
SP;3543907;Rio Claro;9.799.855.547,00;47.851,56;2018
SP;3544004;Rio das Pedras;1.391.174.778,00;40.086,87;2018
SP;3544103;Rio Grande da Serra;566.839.047,00;11.282,40;2018
SP;3544202;Riolândia;252.068.610,00;20.423,64;2018
SP;3544251;Rosana;1.195.602.735,00;70.267,57;2018
SP;3544301;Roseira;293.642.494,00;27.647,35;2018
SP;3544400;Rubiácea;62.783.292,00;20.298,51;2018
SP;3544509;Rubinéia;78.016.617,00;24.965,32;2018
SP;3544608;Sabino;118.224.765,00;21.248,16;2018
SP;3544707;Sagres;37.624.089,00;15.451,37;2018
SP;3544806;Sales;142.933.543,00;22.858,39;2018
SP;3544905;Sales Oliveira;346.048.076,00;29.378,39;2018
SP;3545001;Salesópolis;202.551.970,00;11.899,42;2018
SP;3545100;Salmourão;71.637.747,00;13.614,17;2018
SP;3545159;Saltinho;245.300.038,00;30.002,45;2018
SP;3545209;Salto;7.310.873.846,00;62.187,92;2018
SP;3545308;Salto de Pirapora;1.687.820.112,00;37.530,47;2018
SP;3545407;Salto Grande;222.060.303,00;23.885,16;2018
SP;3545506;Sandovalina;382.983.139,00;90.156,11;2018
SP;3545605;Santa Adélia;307.032.783,00;19.941,08;2018
SP;3545704;Santa Albertina;183.039.654,00;30.542,24;2018
SP;3545803;Santa Bárbara d'Oeste;5.929.775.837,00;30.798,27;2018
SP;3546009;Santa Branca;244.456.952,00;16.610,52;2018
SP;3546108;Santa Clara d'Oeste;68.152.626,00;32.177,82;2018
SP;3546207;Santa Cruz da Conceição;123.662.311,00;27.720,76;2018
SP;3546256;Santa Cruz da Esperança;51.633.560,00;24.309,59;2018
SP;3546306;Santa Cruz das Palmeiras;500.272.779,00;14.724,73;2018
SP;3546405;Santa Cruz do Rio Pardo;2.033.565.531,00;42.906,75;2018
SP;3546504;Santa Ernestina;92.793.329,00;16.537,75;2018
SP;3546603;Santa Fé do Sul;1.084.779.847,00;33.819,05;2018
SP;3546702;Santa Gertrudes;1.769.004.014,00;67.000,11;2018
SP;3546801;Santa Isabel;1.576.127.301,00;27.752,63;2018
SP;3546900;Santa Lúcia;114.834.705,00;13.080,61;2018
SP;3547007;Santa Maria da Serra;133.599.024,00;21.876,38;2018
SP;3547106;Santa Mercedes;66.453.471,00;22.641,73;2018
SP;3547205;Santana da Ponte Pensa;35.446.494,00;23.521,23;2018
SP;3547304;Santana de Parnaíba;9.235.462.659,00;67.650,64;2018
SP;3547403;Santa Rita d'Oeste;63.517.351,00;25.305,72;2018
SP;3547502;Santa Rita do Passa Quatro;663.992.227,00;24.132,89;2018
SP;3547601;Santa Rosa de Viterbo;695.918.628,00;26.438,67;2018
SP;3547650;Santa Salete;35.974.139,00;23.375,01;2018
SP;3547700;Santo Anastácio;412.908.128,00;19.766,77;2018
SP;3547809;Santo André;28.994.685.622,00;40.489,21;2018
SP;3547908;Santo Antônio da Alegria;130.398.472,00;18.953,27;2018
SP;3548005;Santo Antônio de Posse;1.128.394.993,00;48.880,01;2018
SP;3548054;Santo Antônio do Aracanguá;207.426.589,00;24.823,67;2018
SP;3548104;Santo Antônio do Jardim;151.034.455,00;25.307,38;2018
SP;3548203;Santo Antônio do Pinhal;110.461.798,00;16.258,73;2018
SP;3548302;Santo Expedito;38.183.044,00;12.372,99;2018
SP;3548401;Santópolis do Aguapeí;70.361.960,00;14.856,83;2018
SP;3548500;Santos;22.476.976.430,00;51.915,03;2018
SP;3548609;São Bento do Sapucaí;203.399.837,00;18.725,82;2018
SP;3548708;São Bernardo do Campo;50.568.693.335,00;60.689,23;2018
SP;3548807;São Caetano do Sul;13.440.728.406,00;83.860,42;2018
SP;3548906;São Carlos;11.173.000.339,00;44.796,83;2018
SP;3549003;São Francisco;47.830.172,00;16.925,04;2018
SP;3549102;São João da Boa Vista;3.129.019.368,00;34.522,54;2018
SP;3549201;São João das Duas Pontes;44.379.804,00;17.241,57;2018
SP;3549250;São João de Iracema;33.837.870,00;17.697,63;2018
SP;3549300;São João do Pau d'Alho;46.223.356,00;21.896,43;2018
SP;3549409;São Joaquim da Barra;1.698.323.276,00;33.011,12;2018
SP;3549508;São José da Bela Vista;162.060.226,00;18.219,25;2018
SP;3549607;São José do Barreiro;52.973.521,00;12.761,63;2018
SP;3549706;São José do Rio Pardo;1.819.622.721,00;33.227,23;2018
SP;3549805;São José do Rio Preto;17.542.485.090,00;38.449,70;2018
SP;3549904;São José dos Campos;39.697.500.504,00;55.603,18;2018
SP;3549953;São Lourenço da Serra;208.682.830,00;13.319,90;2018
SP;3550001;São Luiz do Paraitinga;164.479.848,00;15.394,97;2018
SP;3550100;São Manuel;1.205.346.195,00;29.556,56;2018
SP;3550209;São Miguel Arcanjo;681.072.168,00;20.727,11;2018
SP;3550308;São Paulo;714.683.362.463,00;58.691,90;2018
SP;3550407;São Pedro;752.865.720,00;21.316,77;2018
SP;3550506;São Pedro do Turvo;182.002.315,00;23.834,77;2018
SP;3550605;São Roque;2.971.649.829,00;33.039,26;2018
SP;3550704;São Sebastião;3.781.838.900,00;43.173,65;2018
SP;3550803;São Sebastião da Grama;285.430.920,00;23.386,39;2018
SP;3550902;São Simão;443.202.646,00;29.049,13;2018
SP;3551009;São Vicente;5.450.049.304,00;15.006,76;2018
SP;3551108;Sarapuí;145.420.977,00;14.289,18;2018
SP;3551207;Sarutaiá;61.527.774,00;16.875,42;2018
