CÓDIGO SIAFI;CNPJ;DESCRIÇÃO;UF;CÓDIGO IBGE
9873;1,37514E+12;BRASNORTE;MT;5101902
9963;7,85091E+13;MAREMA;SC;4210555
583;2,29537E+13;DOM ELISEU;PA;1502939
587;5,36302E+12;MAE DO RIO;PA;1504059
967;2,28122E+13;GUAJARA;AM;1301654
1237;2,34786E+13;BARROQUINHA;CE;2302057
1261;1,05089E+13;MADALENA;CE;2307635
1275;1,24643E+13;TARRAFAS;CE;2313252
5721;3,17765E+13;JOAO NEIVA;ES;3203130
5731;2,3767E+13;ITAU DE MINAS;MG;3133758
7295;9,24548E+13;IMIGRANTE;RS;4310363
7333;9,02567E+13;TERRA DE AREIA;RS;4321436
7339;9,23992E+13;SALDANHA MARINHO;RS;4316436
7369;9,20056E+13;PINHAL;RS;4314456
7375;9,13427E+13;PANTANO GRANDE;RS;4313953
8403;9,16933E+13;HARMONIA;RS;4309555
8429;9,1554E+13;DEZESSEIS DE NOVEMBRO;RS;4306353
8437;9,20055E+13;CERRO GRANDE;RS;4305157
8497;9,24652E+13;ALEGRIA;RS;4300455
9245;2,3737E+11;ARAPOEMA;TO;1702307
9347;1,35167E+12;DUERE;TO;1707306
9529;2,07075E+12;COLMEIA;TO;1716703
9537;2,15533E+12;PINDORAMA DO TOCANTINS;TO;1717008
9739;1,99834E+12;PARANHOS;MS;5006358
9751;2,48629E+13;SAO MIGUEL DO PASSA QUATRO;GO;5220264
9923;2,46443E+13;JUTI;MS;5005152
9925;2,47722E+13;LUCAS DO RIO VERDE;MT;5105259
9877;3,23903E+12;INDIAVAI;MT;5104500
1587;6,58245E+12;AMONTADA;CE;2300754
3087;1,3394E+13;DIAS D'AVILA;BA;2910057
3095;1,32847E+13;GUAJERU;BA;2911659
3981;1,32329E+13;PE DE SERRA;BA;2924058
8471;7,78196E+13;SAO JOSE DAS PALMEIRAS;PR;4125456
291;4,62872E+12;AMATURA;AM;1300060
9839;4,64155E+12;MANAQUIRI;AM;1302553
309;4,0562E+12;MUCAJAI;RR;1400308
8465;7,82001E+13;DOURADINA;PR;4107256
9671;7914000184;ARENOPOLIS;GO;5202353
567;4,14417E+12;REDENCAO;PA;1506138
8973;8,76915E+13;CAPAO DO LEAO;RS;4304663
9817;3,9237E+12;TAQUARUSSU;MS;5007976
9803;1,53896E+13;COSTA RICA;MS;5003256
9189;1,5024E+13;JUSCIMEIRA;MT;5105200
9053;3,21792E+12;CARACOL;MS;5002803
9057;3,34292E+12;CASSILANDIA;MS;5002902
9107;3,4426E+12;MARACAJU;MS;5005400
9127;3,35299E+12;PEDRO GOMES;MS;5006408
9179;3,74168E+12;MUNDO NOVO;MS;5005681
